"PointID","SiteType","Easting","Northing","PublicRelease"
"NM-06808","GW","681191","3590520","false"
"NM-24208","GW","672293","3932190","false"
"NM-26257","GW","217264","4040500","false"
"JM-009","GW","317215","3647487","true"
"NM-09716","GW","558188","3632750","false"
"NM-00870","GW","321154","3765540","false"
"JM-017","GW","303509","3672087","true"
"NM-15025","GW","578087","3728360","false"
"SA-0128","GW","258033","3726258","true"
"NM-07449","GW","280103","3604260","false"
"NM-26845","GW","547750","3686750","true"
"NM-03987","GW","228559","3528700","false"
"NM-24468","GW","380525","3938200","false"
"NM-03560","GW","674528","3974800","false"
"NM-01906","GW","244692","3539533","false"
"NM-17856","GW","276774","3798370","false"
"NM-11967","GW","668577","3668030","false"
"NM-07646","GW","567289","3605770","false"
"TB-0008","GW","406824","3661354","true"
"NM-08652","GW","671470","3622390","false"
"NM-19201","GW","578294","3820610","false"
"NM-28269","GW","453131","4092310","false"
"CX-0012","GW","584078","4066780","true"
"NM-08303","GW","661541","3616460","false"
"NM-12728","GW","552322","3679490","false"
"NM-21025","GW","323295","3860740","false"
"NM-00915","GW","662632","3797590","false"
"NM-10113","GW","680571","3640230","false"
"NM-21002","GW","569277","3856680","false"
"NM-03027","GW","628349","3796650","false"
"NM-09157","GW","411420","3626690","false"
"NM-21128","GW","400299","3863860","false"
"NM-27968","GW","318378","3852160","false"
"NM-11116","GW","680188","3654030","false"
"NM-16508","GW","558608","3772300","false"
"NM-02972","GW","664189","3762050","false"
"NM-11360","GW","629414","3658280","false"
"SO-0121","SP","336348","3784550","true"
"SB-0902","GW","490546","3544906","true"
"AS-011","GW","445760","4041850","true"
"NM-22423","GW","345052","3887460","false"
"NM-09442","GW","411395","3629770","false"
"CX-0084","GW","576261","4021550","true"
"NM-04760","GW","670105","3555330","false"
"NM-13926","GW","571429","3695630","false"
"ED-0375","SP","570258","3589920","true"
"NM-23692","GW","372926","3911840","true"
"NM-08823","GW","672959","3625090","false"
"NM-15670","GW","555044","3746030","false"
"MB-2002","M","250014","3524119","false"
"NM-00696","GW","481781","3692780","false"
"NM-12668","GW","611877","3678760","false"
"NM-03007","GW","644578","3783360","false"
"QU-088","GW","446053","4064361","true"
"SB-0569","GW","475771","3445115","false"
"NM-09445","GW","215784","3634040","false"
"NM-07015","GW","243800","3595523","false"
"NM-04601","GW","345432","3552400","false"
"NM-16174","GW","335066","3761910","false"
"NM-15377","GW","615921","3740390","false"
"QY-0573","GW","608240","3835490","true"
"NM-06676","GW","326920","3587690","false"
"TB-2006","M","435535","3697204","true"
"NM-23734","GW","638279","3913970","false"
"NM-16204","GW","550052","3762020","false"
"NM-10965","GW","656774","3650730","false"
"NM-22453","GW","585350","3886910","false"
"NM-11501","GW","402433","3659790","false"
"NM-01327","GW","369769","3910040","true"
"SM-3033","R","444007","3635613","true"
"NM-22103","GW","262081","3885930","false"
"EB-381","GW","402384","3929627","true"
"NM-04958","GW","344029","3558390","false"
"NM-05484","GW","164234","3571110","false"
"QY-0588","GW","600171","3835220","true"
"NM-17396","GW","652762","3787650","false"
"NM-16667","GW","646943","3776710","false"
"NM-22222","GW","672803","3885750","false"
"NM-26315","GW","214149","4048810","false"
"NM-12394","GW","558181","3673340","false"
"SD-0253","GW","375996","3890100","true"
"NM-24372","GW","401039","3935760","false"
"SA-0338","GW","255073","3684452","true"
"NM-03603","GW","660585","3996640","false"
"NM-08024","GW","231710","3614350","false"
"NM-18820","GW","540166","3811840","false"
"NM-26781","GW","669971","3875990","false"
"DE-0112","GW","672887","3616160","false"
"NM-24517","GW","400194","3939010","false"
"NM-16558","GW","666400","3774970","false"
"NM-11526","GW","404772","3660320","false"
"NM-03025","GW","640390","3786530","false"
"NM-16978","GW","653449","3781650","false"
"NM-08686","GW","675547","3623040","false"
"NM-27361","GW","583283","3601300","false"
"NM-14544","GW","542518","3708060","false"
"EB-369","GW","405647","3940393","true"
"EB-324","GW","398590","3941443","true"
"NM-22210","GW","646622","3885200","false"
"MI-0005","GW","468899","3879673","true"
"TV-280","GW","443366","4027305","true"
"NM-03587","GW","653563","3987640","false"
"QY-0695","GW","604179","3841490","true"
"SM-1048","SP","439040","3625464","true"
"NM-20500","GW","581307","3846120","false"
"NM-26422","GW","223407","4064860","false"
"SO-0245","GW","314381","3729033","true"
"NM-11655","GW","671508","3663490","false"
"AH-085","GW","442383","4042483","true"
"NM-25305","GW","415562","3967040","false"
"SM-0242","GW","485878","3673542","true"
"NM-00109","GW","582313","3554850","false"
"NM-23389","GW","228590","3905340","false"
"NM-11190","GW","654729","3655290","false"
"NM-17255","GW","646654","3785420","false"
"NM-24964","GW","217380","3952550","false"
"NM-00720","GW","431656","3695800","false"
"TC-305","GW","443866","4089616","true"
"RA-050","GW","420743","4005996","true"
"NM-06188","GW","669849","3578340","false"
"NM-19469","GW","174459","3832260","false"
"UC-0165","GW","598344","4079568","false"
"NM-03340","GW","347560","3877400","false"
"NM-15765","GW","667606","3750280","false"
"NM-18543","GW","657746","3808450","false"
"NM-15530","GW","366945","3743570","false"
"NM-10664","GW","550970","3645890","false"
"NM-25334","GW","409513","3969260","false"
"NM-01267","GW","655129","3898310","false"
"NM-15884","GW","329516","3753040","false"
"NM-21304","GW","407487","3869420","false"
"NM-07949","GW","230747","3613490","false"
"NM-07114","GW","357868","3595760","false"
"NM-21547","GW","347037","3877310","false"
"NM-19101","GW","619658","3818310","false"
"NM-13436","GW","572706","3690800","false"
"NM-11337","GW","615776","3657680","false"
"QY-0751","GW","594282","3855360","true"
"NM-01474","GW","160696","3953950","false"
"NM-05685","GW","282831","3569780","false"
"NM-25529","GW","469766","3979570","false"
"NM-28090","GW","234456","3909490","false"
"TC-397","GW","445195","4068152","true"
"NM-20397","GW","596109","3843490","false"
"BW-0248","GW","405465","3659240","true"
"SB-0568","GW","472831","3444722","false"
"NM-01742","GW","169253","3487260","false"
"NM-19496","GW","574619","3827420","false"
"BC-0079","GW","375163","3889960","true"
"NM-01972","GW","131209","3553030","false"
"NM-00150","GW","673235","3567000","false"
"NM-10939","GW","176839","3654640","false"
"NM-11552","GW","555639","3660360","false"
"NM-25575","GW","463662","3981560","false"
"NM-00035","GW","486469","3542700","false"
"NM-20434","GW","608229","3844610","false"
"SB-0392","GW","488579","3533576","false"
"NM-02154","GW","338985","3564200","false"
"UC-0110","GW","594613","4023378","false"
"NM-17919","GW","669941","3798850","false"
"NM-20607","GW","622537","3849290","false"
"TO-0159","GW","399789","3836130","true"
"SA-0330","GW","239672","3700299","true"
"TO-0521","GW","413316","3846990","true"
"BC-0343","GW","376164","3892715","true"
"QY-0113","GW","648576","3888120","true"
"TB-0132","GW","405919","3706521","true"
"NM-26610","GW","574860","4070580","false"
"MI-0190","GW","487789","3939064","true"
"NM-26652","GW","661206","4074340","false"
"NM-27881","GW","649626","3815610","false"
"NM-09974","GW","404046","3636370","false"
"NM-17569","GW","644242","3790750","false"
"NM-17754","GW","237875","3796450","false"
"NM-26578","GW","445030","4067940","false"
"DE-0296","GW","674823","3570935","false"
"TV-157","GW","443055","4023031","true"
"SB-0589","GW","467263","3433932","false"
"NM-09701","GW","198344","3636960","false"
"NM-23920","GW","403029","3919560","false"
"NM-21135","GW","561281","3863740","false"
"NM-16853","GW","273258","3780940","false"
"BC-0108","GW","387473","3861380","true"
"NM-02790","GW","545167","3682350","false"
"NM-01768","GW","167551","3511680","false"
"NM-03240","GW","397930","3837240","false"
"NM-14294","GW","549989","3700360","false"
"NM-05047","GW","265606","3561130","false"
"NM-25710","GW","668665","3991490","false"
"NM-16434","GW","662985","3772320","false"
"NM-03364","GW","362582","3882400","false"
"TO-0101","GW","405093","3829120","true"
"EB-650","GW","410181","3968387","true"
"NM-06240","GW","347304","3579140","false"
"SB-0763","GW","394115","3506495","false"
"NM-04355","GW","234553","3547780","false"
"NM-13702","GW","640688","3694850","false"
"NM-09825","GW","557270","3634040","false"
"NM-18141","GW","608077","3801230","false"
"NM-15739","GW","327083","3749260","true"
"NM-07400","GW","612339","3601680","false"
"NM-07316","GW","209281","3603050","false"
"NM-05429","GW","259469","3567660","false"
"NM-08516","GW","292248","3620920","false"
"SA-0507","GW","197662","3732850","true"
"NM-20352","GW","677519","3843710","false"
"NM-19038","GW","129899","3823280","false"
"NM-27437","GW","347965","3689630","false"
"DE-0324","GW","674287","3589827","false"
"NM-11317","GW","657001","3657640","false"
"NM-18964","GW","579365","3814680","false"
"NM-14398","GW","550802","3702890","false"
"AB-0025","GW","327812","3875320","true"
"NM-00777","GW","439138","3703260","false"
"NM-07117","GW","358339","3595760","false"
"NM-28296","SP","198116","3646015","false"
"EB-238","GW","408454","3947600","true"
"NM-03679","GW","445700","4089065","true"
"BC-0300","GW","376187","3892360","true"
"NM-18599","GW","670602","3810210","false"
"NM-09639","GW","171734","3637190","false"
"NM-23067","GW","610945","3895080","false"
"NM-14310","GW","548412","3700720","false"
"ED-0297","GW","581615","3576580","true"
"NM-28369","GW","591012","3609386","true"
"NM-03809","GW","226215","3521710","false"
"NM-18056","GW","566768","3799580","false"
"NM-19955","GW","604418","3835260","false"
"NM-21611","GW","349210","3878120","false"
"NM-03250","GW","574372","3839070","false"
"SB-0617","GW","498329","3430526","false"
"NM-17831","GW","644159","3796140","false"
"NM-16456","GW","541930","3771040","false"
"NM-17499","GW","640426","3789270","false"
"NM-19541","GW","593184","3828330","false"
"NM-23580","GW","369855","3909010","false"
"NM-19209","GW","162207","3826710","false"
"NM-24145","GW","406713","3929380","false"
"SD-0107","GW","388098","3875490","true"
"NM-03920","GW","119660","3529440","false"
"NM-12044","GW","634355","3668700","false"
"BW-0935","SP","404066","3717200","true"
"NM-23295","GW","240096","3902510","false"
"TC-313","GW","444975","4083325","true"
"NM-00260","GW","679428","3593820","false"
"SA-0179","GW","244569","3752166","true"
"NM-10586","GW","547779","3645230","false"
"NM-19277","GW","611894","3823330","false"
"TB-1027","SP","409287","3667368","true"
"TS-124","SP","426276","4012533","true"
"NM-05271","GW","232713","3565650","false"
"NM-06035","GW","664967","3574560","false"
"NM-22653","GW","665550","3890360","false"
"NM-06270","GW","284248","3580940","false"
"NM-21746","GW","392519","3879760","false"
"NM-26190","GW","244243","4032590","false"
"SM-0116","GW","470041","3646108","true"
"NM-22706","GW","382315","3890230","false"
"NM-10279","GW","667238","3641600","false"
"NM-21015","GW","411089","3859100","false"
"QU-061","GW","449551","4061979","true"
"NM-28223","GW","171193","4075110","false"
"NM-08282","GW","209123","3619150","false"
"SO-0153","GW","326035","3777108","true"
"NM-26019","GW","327284","4014380","false"
"QY-0682","GW","598320","3843650","true"
"NM-00846","GW","330954","3727600","false"
"NM-19195","GW","339635","3821290","false"
"NM-07289","GW","667454","3599520","false"
"QY-0615","GW","600980","3838800","true"
"EB-424","GW","418282","3934211","true"
"NM-26784","GW","594834","3882880","false"
"SD-0239","GW","376803","3891940","true"
"NM-18273","GW","564471","3802860","false"
"NM-10415","GW","282491","3645260","false"
"AR-0146","GW","238008","4087090","true"
"NM-21337","GW","557433","3870300","false"
"NM-16334","GW","661329","3768720","false"
"NM-14403","GW","550103","3703160","false"
"NM-00731","GW","473474","3696020","false"
"NM-14928","GW","671829","3725420","false"
"NM-24525","GW","399139","3939200","false"
"TS-122","SP","426359","4012735","true"
"SA-0207","GW","238450","3735461","true"
"NM-09751","GW","193706","3637690","false"
"HS-902","M","284444","3671426","true"
"NM-26517","GW","460259","4063470","false"
"WL-0086","GW","204660","3627970","true"
"NM-22281","GW","377746","3885450","false"
"NM-25151","GW","414448","3958240","false"
"QY-0333","GW","642947","3897710","true"
"DA-0026","GW","338996","3600530","true"
"NM-14946","GW","604126","3725310","false"
"NM-15769","GW","673335","3750410","false"
"NM-05437","GW","224090","3568620","false"
"CX-0079","GW","553820","4017340","true"
"NM-14169","GW","543724","3698300","false"
"SB-0531","GW","453434","3453779","false"
"NM-23705","GW","392195","3912200","false"
"NM-17518","GW","550346","3788420","false"
"NM-19309","GW","620344","3824420","false"
"SM-0192","GW","503294","3649964","true"
"SV-0017","GW","379355","3899759","false"
"BW-0889","GW","552849","3775640","true"
"NM-13562","GW","554397","3692320","false"
"NM-26689","GW","185528","4083050","false"
"NM-04880","GW","349303","3557080","false"
"NM-21724","GW","346331","3880100","false"
"BW-0858","GW","128043","3803960","true"
"UC-0120","GW","677415","4076726","false"
"NM-27752","GW","577094","3793070","false"
"NM-14851","GW","572035","3721690","false"
"NM-24175","GW","405435","3930110","false"
"NM-13119","GW","536848","3686260","false"
"NM-09801","GW","199191","3638260","false"
"EB-399","GW","404759","3929103","true"
"NM-28174","GW","674731","3992350","false"
"EB-695","GW","403641","3936964","true"
"NM-26399","GW","474059","4057780","false"
"QY-0996","GW","664300","3875690","true"
"NM-25087","GW","412727","3954280","false"
"QY-0282","GW","624068","3891190","true"
"NM-11265","GW","560077","3655490","false"
"NM-06232","GW","672581","3579180","false"
"OG-0053","GW","644723","3815176","true"
"NM-22086","GW","347559","3883970","false"
"NM-22916","GW","236435","3895830","false"
"NM-09493","GW","641130","3631800","false"
"NM-21982","GW","351009","3882740","false"
"TS-036c","SP","436188","4042670","true"
"EB-045","GW","416337","3941595","true"
"NM-15859","GW","640551","3751560","false"
"NM-14254","GW","680273","3701240","false"
"WL-0018","GW","176649","3805600","true"
"SM-0256","GW","439556","3640114","true"
"NM-21843","GW","351195","3881540","false"
"CX-0007","GW","556089","4069740","true"
"WL-0159","GW","369317","3907499","true"
"NM-17820","GW","672469","3796250","false"
"NM-14872","GW","547737","3722120","false"
"NM-04523","GW","246958","3552430","false"
"SB-0477","GW","433360","3488370","false"
"SB-0651","GW","390601","3522791","false"
"NM-22617","GW","645691","3889530","false"
"NM-26484","GW","458962","4062560","false"
"SA-0470","GW","195592","3741210","true"
"NM-01703","GW","303644","4070410","false"
"NM-20755","GW","632778","3853130","false"
"NM-23041","GW","236461","3897620","false"
"NM-09230","GW","648090","3629100","false"
"NM-14746","GW","668451","3718370","false"
"NM-16466","GW","564277","3771410","false"
"TB-0255","GW","412566","3627411","false"
"ED-0252","GW","579963","3579520","true"
"NM-21750","GW","298805","3881470","false"
"NM-13030","GW","292113","3687020","false"
"NM-21179","GW","530215","3865680","false"
"NM-02626","GW","171839","3638470","false"
"NM-07110","GW","674560","3596190","false"
"NM-10364","GW","645172","3643440","false"
"PC-002","GW","368431","3907123","true"
"NM-05843","GW","247711","3573180","false"
